330415,-10136,4528,-12140,-425,-12,-4
330916,-10072,4612,-12152,-412,-2,-21
331417,-10000,4492,-11940,-429,0,-32
331918,-10152,4580,-12184,-415,-15,26
332419,-10088,4608,-12120,-403,-1,27
332920,-10040,4532,-12028,-437,-27,4
333421,-10112,4548,-12180,-423,-12,16
333922,-10080,4568,-12096,-436,-14,5
334423,-10180,4520,-12160,-441,-40,25
334924,-10184,4560,-12152,-425,-31,14
335425,-10104,4688,-12176,-441,-14,38
335926,-10048,4560,-12172,-403,-34,43
336427,-10152,4592,-12212,-399,14,-8
336928,-10124,4544,-12068,-429,-46,-2
337429,-10156,4500,-12172,-421,-24,35
337930,-10104,4548,-12220,-426,-37,20
338431,-10024,4424,-12040,-399,34,12
338932,-10208,4584,-12136,-427,-65,68
339433,-10092,4572,-12152,-395,6,-27
339934,-10100,4568,-12104,-445,-7,21
340435,-10036,4564,-12140,-421,-22,22
340936,-10096,4532,-12184,-427,50,-28
341437,-10104,4548,-12212,-419,38,-15
341938,-10052,4540,-12140,-409,-31,4
342439,-10068,4568,-12092,-431,-27,9
342940,-10072,4552,-12012,-418,12,5
343441,-10096,4608,-12148,-416,-7,7
343942,-10112,4600,-12076,-422,3,3
344443,-10152,4652,-12144,-422,-5,26
344944,-10040,4488,-12272,-439,31,-56
345445,-10096,4608,-12248,-443,-11,-14
345946,-10192,4528,-12264,-412,-18,11
346447,-10128,4488,-12140,-398,47,-91
346948,-10036,4544,-12160,-418,5,33
347449,-10016,4564,-12256,-433,24,-14
347950,-10080,4492,-12168,-417,19,17
348451,-10152,4576,-12160,-431,-1,11
348952,-10140,4552,-12176,-414,26,-11
349453,-10148,4508,-12088,-385,-50,-4
349954,-10076,4556,-12088,-432,-29,19
350455,-10144,4492,-12004,-425,-17,6
350956,-10080,4484,-12136,-451,1,29
351457,-10080,4652,-12080,-431,11,42
351958,-10084,4652,-12148,-420,-11,-16
352459,-10052,4536,-12064,-429,-82,73
352960,-10068,4524,-12240,-386,-54,-6
353461,-10108,4484,-12016,-416,18,-24
353962,-10184,4576,-12204,-427,-58,2
354463,-10184,4456,-12128,-413,-13,18
354964,-10040,4584,-12248,-416,36,-13
355465,-10100,4560,-12116,-370,-79,56
355966,-10028,4564,-12224,-387,-10,53
356467,-10076,4560,-12092,-412,-6,-9
356968,-10140,4552,-12256,-435,-42,18
357469,-10112,4488,-12076,-393,-15,15
357970,-10092,4572,-12084,-414,-52,26
358471,-10176,4600,-12068,-426,-16,0
358972,-10120,4512,-12216,-396,0,-5
359473,-10196,4556,-12188,-429,-2,-41
359974,-10160,4500,-12188,-391,-29,7
360475,-10096,4568,-12184,-433,0,-14
360976,-10116,4616,-12156,-396,-8,2
361477,-10036,4568,-12052,-388,9,-15
361978,-10144,4488,-12228,-401,9,28
362479,-10172,4628,-12240,-429,14,-4
362980,-10128,4528,-12200,-434,-24,0
363481,-10112,4572,-12156,-403,-15,10
363982,-10252,4592,-12248,-391,-22,7
364483,-10060,4516,-12324,-441,-48,43
364984,-10172,4548,-12120,-417,-28,15
365485,-10120,4492,-12084,-383,44,-24
365986,-10056,4508,-12096,-399,-30,33
366487,-10128,4584,-12272,-403,-24,32
366988,-10104,4492,-12120,-431,0,31
367489,-10152,4616,-12176,-406,-14,60
367990,-10008,4448,-12108,-441,-9,12
368491,-10032,4648,-12100,-442,10,-6
368992,-10052,4532,-12112,-421,-7,7
369493,-10064,4552,-12180,-407,-21,15
369994,-10120,4576,-12208,-406,3,11
370495,-10060,4592,-12168,-418,-14,-5
370996,-10104,4532,-12220,-400,-10,14
371497,-10132,4576,-12148,-428,7,26
371998,-10164,4508,-12120,-444,-33,2
372499,-10156,4496,-12212,-454,7,-114
373000,-10152,4536,-12068,-408,-13,45
373501,-10060,4516,-12276,-416,-43,27
374002,-10168,4536,-12128,-426,-3,28
374503,-9984,4544,-12240,-426,-30,57
375004,-10112,4528,-12080,-434,-37,23
375505,-10060,4620,-12092,-435,-43,57
376006,-10196,4520,-12104,-449,8,20
376507,-10116,4548,-12040,-408,-46,20
377008,-10056,4644,-12004,-426,-2,34
377509,-10048,4448,-12148,-430,-10,12
378010,-10104,4568,-12188,-437,4,0
378511,-10112,4552,-12184,-384,38,-21
379012,-10108,4652,-12288,-425,-2,-21
379513,-10156,4584,-12304,-403,-30,27
380014,-10128,4576,-12252,-376,-5,-18
380515,-10136,4576,-12168,-419,-38,11
381016,-10088,4600,-12132,-417,-46,52
381517,-10064,4472,-12272,-418,-47,103
382018,-10104,4548,-12048,-426,17,-53
382519,-10144,4460,-12212,-424,-29,54
383020,-10120,4488,-12224,-442,24,2
383521,-10148,4644,-12180,-407,-19,1
384022,-10028,4508,-12032,-424,-33,37
384523,-10064,4504,-12100,-443,25,-64
385024,-10136,4604,-12140,-404,10,-35
385525,-10016,4536,-12172,-437,-8,-6
386026,-10116,4576,-12224,-415,7,-3
386527,-10072,4568,-12228,-423,26,6
387028,-10020,4596,-12124,-436,-65,34
387529,-10044,4576,-12140,-425,59,-39
388030,-10160,4576,-12072,-402,16,-9
388531,-10064,4504,-12088,-424,-17,60
389032,-10056,4504,-12136,-437,-43,35
389533,-10176,4528,-12208,-406,-25,19
390034,-10104,4536,-12140,-397,21,-55
390535,-10076,4564,-12160,-404,-17,7
391036,-10072,4620,-12036,-434,22,-10
391537,-10144,4456,-12020,-483,36,-65
392038,-10188,4684,-12076,-432,14,-51
392539,-10172,4608,-12140,-422,22,41
393040,-10024,4480,-12080,-385,-45,36
393541,-10068,4588,-12168,-409,-18,4
394042,-10120,4600,-12088,-403,-33,30
394543,-10092,4608,-12304,-443,23,-20
395044,-10024,4568,-12060,-431,7,-8
395545,-10076,4676,-12116,-437,-22,21
396046,-10092,4456,-12224,-427,-18,6
396548,-10112,4572,-12080,-425,50,-44
397049,-10228,4596,-12104,-429,-19,25
397550,-10004,4512,-12092,-447,-19,-16
398051,-10088,4464,-12080,-423,11,-11
398552,-10180,4600,-12276,-425,60,-76
399053,-10072,4528,-12252,-439,-59,84
399554,-10188,4560,-12156,-422,9,11
400055,-10120,4504,-12112,-406,17,-10
400556,-10088,4612,-12012,-415,-25,48
401057,-10072,4432,-12096,-415,13,-4
401558,-10140,4532,-12156,-439,7,-2
402059,-10088,4684,-12168,-426,-21,14
402560,-10164,4636,-12136,-432,-30,13
403061,-10088,4556,-12160,-436,17,26
403562,-10100,4468,-12164,-393,-1,-27
404063,-10096,4496,-12176,-421,-5,-11
404564,-10120,4520,-12208,-393,-3,-22
405065,-10120,4588,-12064,-433,-26,67
405566,-10084,4568,-12128,-452,48,-13
406067,-10124,4700,-12220,-425,-4,12
406568,-10056,4636,-12232,-393,-22,11
407069,-10076,4556,-12224,-408,-21,10
407570,-10184,4580,-12112,-410,-24,7
408071,-10084,4524,-12260,-419,-1,-12
408572,-10160,4528,-12052,-471,-101,96
409073,-10072,4584,-12068,-398,18,21
409574,-10148,4636,-12200,-475,27,-54
410075,-10092,4564,-12148,-425,127,-152
410576,-10040,4512,-12068,-415,-16,15
411077,-10020,4512,-12048,-449,1,-18
411578,-10036,4468,-12136,-423,22,-7
412079,-10124,4556,-12264,-421,-8,-11
412580,-10140,4604,-12084,-426,-5,-13
413081,-10220,4500,-12152,-419,-57,52
413582,-10140,4472,-12232,-428,-9,17
414083,-9984,4552,-12088,-448,-156,127
414584,-10064,4564,-12108,-413,28,-39
415085,-10104,4568,-12120,-428,4,-40
415586,-10136,4448,-12032,-412,-45,76
416087,-10080,4580,-12308,-426,-27,28
416588,-10140,4576,-12084,-424,-9,-5
417089,-10112,4556,-12048,-434,-19,20
417590,-10240,4572,-12056,-446,-8,20
418091,-9972,4572,-12176,-422,19,-23
418592,-10020,4512,-12124,-447,-38,75
419093,-10152,4644,-12132,-409,-38,39
419594,-10168,4552,-12136,-415,16,-55
420095,-10152,4528,-12152,-398,-4,-22
420596,-10176,4520,-12188,-376,75,-67
421097,-10136,4464,-12164,-436,0,6
421598,-10168,4552,-12244,-422,-16,56
422099,-10124,4608,-12252,-423,0,-42
422600,-10048,4568,-12024,-415,19,37
423101,-10128,4592,-12120,-428,-17,-5
423602,-10016,4460,-12112,-401,7,-76
424103,-9980,4624,-12188,-404,0,-25
424604,-10016,4572,-12140,-439,-23,17
425105,-10112,4560,-12160,-397,11,-20
425606,-10080,4524,-12120,-444,44,-90
426107,-10088,4604,-12148,-411,17,-39
426608,-10100,4592,-12028,-400,-17,20
427109,-10036,4628,-12024,-463,2,-14
427610,-10028,4612,-12052,-428,-28,10
428111,-10044,4596,-12116,-409,-26,-1
428612,-10116,4560,-12200,-406,5,-25
429113,-10124,4600,-12104,-408,-3,17
429614,-10128,4528,-12176,-398,40,-43
430115,-10156,4616,-12152,-431,39,-24
430616,-10080,4560,-12116,-424,21,-13
431117,-10112,4516,-12176,-423,-62,94
431618,-10032,4620,-12160,-414,-44,-7
432119,-10192,4520,-12104,-427,-3,-35
432620,-10112,4624,-12216,-406,7,8
433121,-10144,4640,-12176,-418,2,21
433622,-10104,4556,-12164,-407,-10,13
434123,-10132,4636,-12208,-463,9,-15
434624,-10076,4568,-12132,-401,10,1
435125,-10072,4468,-12176,-387,33,-3
435626,-10100,4624,-12128,-410,-30,-1
436127,-10080,4532,-12144,-413,-9,-18
436628,-10124,4576,-12220,-447,-50,12
437129,-10208,4548,-12132,-417,-54,16
437630,-10188,4604,-12148,-434,-1,-2
438131,-10096,4472,-12216,-435,-26,7
438632,-10180,4532,-12132,-442,-41,34
439133,-10076,4600,-12156,-402,29,-12
439634,-10088,4548,-12100,-398,-7,39
440135,-9928,4616,-12168,-425,10,1
440636,-10064,4556,-12188,-417,11,-26
441137,-10056,4536,-12172,-407,47,-24
441638,-10012,4512,-12020,-420,-7,-27
442139,-10176,4528,-12184,-412,6,2
442640,-10184,4488,-12188,-440,-25,34
443141,-10120,4616,-12272,-418,-25,17
443642,-10136,4480,-12232,-404,-22,-13
444143,-10120,4532,-12232,-423,41,-49
444644,-10172,4580,-12212,-421,-6,32
445145,-10220,4592,-12272,-407,-41,28
445646,-10104,4568,-12136,-444,-21,39
446147,-10136,4552,-12188,-414,-16,12
446648,-10036,4504,-12256,-416,-3,37
447149,-10100,4616,-12124,-441,-19,32
447650,-10080,4476,-12152,-428,-18,9
448151,-10032,4648,-12036,-431,-20,23
448652,-10152,4532,-12064,-428,19,-41
449153,-9984,4580,-12124,-413,-47,33
449654,-10140,4524,-12096,-443,-69,55
450155,-10128,4436,-12096,-419,-31,61
450656,-10144,4624,-12092,-404,19,-13
451157,-10088,4548,-12136,-428,-6,-15
451658,-10032,4504,-12184,-412,0,-28
452159,-10000,4584,-12156,-410,-14,-19
452660,-10148,4536,-12084,-423,-2,35
453161,-10072,4636,-12196,-414,38,20
453662,-10096,4568,-12136,-452,59,-72
454163,-10104,4608,-12200,-406,-12,14
454664,-10076,4520,-12248,-435,-18,-13
455165,-10188,4540,-12188,-431,-25,87
455666,-10120,4620,-12280,-409,26,-52
456167,-10128,4620,-12220,-413,-24,34
456668,-10200,4564,-12160,-407,-20,4
457169,-10108,4632,-12116,-415,-15,6
457670,-10016,4608,-12116,-420,33,-34
458171,-10000,4624,-12112,-462,-157,131
458672,-10104,4496,-12296,-405,-31,1
459173,-9992,4676,-12152,-406,-13,13
459674,-10116,4568,-12212,-405,-9,-5
460175,-10168,4632,-12176,-429,-45,38
460676,-10028,4488,-12152,-461,-13,49
461177,-10128,4624,-12112,-412,-41,65
461678,-10028,4496,-12208,-444,-8,29
462179,-10032,4564,-12368,-431,8,-33
462680,-10080,4596,-12064,-410,31,2
463181,-10136,4524,-12164,-416,-44,40
463682,-10080,4564,-12216,-423,-40,50
464183,-10160,4632,-12124,-426,30,40
464684,-10116,4520,-12280,-429,-39,38
465185,-10124,4504,-12080,-431,16,-16
465686,-10024,4596,-12188,-428,29,-12
466187,-10052,4584,-12172,-388,15,25
466688,-10132,4616,-12088,-411,-34,27
467189,-10148,4500,-12268,-436,18,-3
467690,-10008,4496,-12180,-428,42,-67
468191,-10008,4504,-12108,-402,-10,4
468692,-10060,4508,-12224,-410,10,-10
469193,-10088,4476,-12216,-382,10,15
469694,-10116,4636,-12112,-433,-39,-12
470195,-10144,4560,-12140,-418,-61,67
470696,-10044,4548,-12008,-459,-46,60
471197,-9980,4524,-12248,-417,-4,6
471698,-10176,4624,-12060,-421,-13,23
472199,-10112,4560,-12160,-453,-6,26
472700,-10216,4640,-12196,-410,-51,27
473201,-10144,4488,-12208,-428,-8,-4
473702,-10096,4476,-12328,-422,-14,29
474203,-10080,4576,-12072,-408,-37,55
474704,-10196,4532,-12080,-409,0,44
475205,-10140,4684,-12160,-418,-4,28
475706,-9988,4468,-12188,-411,-10,-8
476207,-10072,4608,-12212,-425,2,1
476708,-10156,4540,-12164,-394,72,-24
477209,-10096,4656,-12140,-399,-12,-8
477710,-10036,4540,-12116,-441,38,-38
478211,-10028,4644,-12160,-420,-35,47
478712,-10268,4592,-12092,-436,-23,58
479213,-10200,4616,-12132,-399,-11,36
479714,-10148,4540,-12172,-428,6,-25
480215,-10124,4560,-12216,-434,-14,-18
480716,-10208,4584,-12144,-420,-12,22
481217,-10056,4560,-12272,-414,21,7
481718,-10048,4460,-12156,-418,-24,47
482219,-10048,4524,-12208,-414,33,-44
482720,-10036,4548,-12132,-417,23,-10
483221,-10116,4556,-12100,-444,-49,44
483722,-10048,4576,-12128,-406,17,-50
484223,-10160,4608,-12112,-419,13,-9
484724,-10044,4584,-12224,-431,-47,47
485225,-10104,4416,-12168,-416,4,-11
485726,-10048,4476,-12236,-369,31,-11
486227,-10076,4568,-12156,-408,-47,66
486728,-10092,4592,-12000,-437,-67,42
487229,-10136,4552,-12176,-442,-15,19
487730,-10104,4608,-12124,-426,-12,1
488231,-10140,4512,-12260,-429,-13,-13
488732,-10076,4584,-12084,-440,-67,116
489233,-10020,4604,-12108,-417,50,-15
489734,-10192,4508,-12140,-401,-20,12
490235,-10040,4496,-12152,-413,-23,18
490736,-10132,4596,-12060,-407,-10,22
491237,-10064,4584,-12220,-419,-13,12
491738,-10120,4692,-12076,-440,-22,2
492239,-10096,4616,-12168,-417,-80,120
492740,-10104,4572,-12072,-423,-33,42
493241,-10060,4560,-12148,-403,-26,28
493742,-10148,4600,-12172,-399,29,-29
494243,-10060,4528,-12124,-397,-55,48
494744,-10060,4556,-12124,-408,-23,19
495245,-10092,4448,-12216,-415,8,4
495746,-10100,4524,-12132,-418,-25,46
496247,-10112,4556,-12124,-433,16,-13
496748,-10136,4612,-12152,-397,1,-10
497249,-10140,4576,-12068,-416,-33,17
497750,-10104,4584,-12180,-430,-29,16
498251,-10128,4460,-12072,-421,-20,43
498752,-10084,4568,-12184,-410,0,14
499253,-10060,4544,-12020,-414,-14,-8
499754,-10076,4428,-12148,-434,-32,79
500255,-10028,4588,-12188,-432,-43,74
500756,-10048,4520,-12044,-419,-20,-6
501257,-10032,4656,-12076,-414,-11,68
501758,-10032,4548,-12048,-436,8,8
502259,-10080,4628,-12128,-431,-52,45
502760,-10084,4592,-12100,-425,67,-1
503261,-10052,4636,-12076,-439,8,-25
503762,-10064,4628,-12100,-445,11,-17
504263,-10152,4524,-12052,-402,-11,60
504764,-10080,4592,-12132,-408,3,38
505265,-10092,4580,-12100,-424,-42,-8
505766,-10184,4584,-12016,-429,-52,89
506267,-10096,4592,-12048,-433,-7,28
506768,-10056,4576,-12156,-419,-7,-1
507269,-10144,4544,-12144,-395,-14,20
507770,-10220,4608,-12204,-412,-17,55
508271,-10120,4536,-11984,-425,-16,-12
508772,-10220,4576,-12140,-419,-18,36
509273,-10136,4624,-12180,-422,27,-29
509774,-10116,4564,-12276,-438,-14,31
510275,-10112,4464,-12012,-413,11,-10
510776,-10068,4588,-12152,-416,-9,-8
511277,-10056,4600,-12064,-401,-9,58
511778,-10008,4500,-12052,-412,19,-33
512279,-10184,4584,-12116,-392,41,-51
512780,-10100,4624,-12204,-427,-15,17
513281,-10192,4608,-12244,-437,-31,17
513782,-10060,4568,-11988,-417,16,-7
514283,-10128,4568,-12096,-415,10,21
514784,-10052,4592,-12060,-431,-3,-3
515285,-10088,4544,-12028,-404,33,-76
515786,-10088,4548,-12112,-400,-15,29
516287,-10016,4632,-12068,-442,-52,27
516788,-10084,4504,-12156,-439,-3,31
517289,-10136,4512,-12044,-437,-51,57
517790,-10144,4528,-12124,-423,-60,62
518291,-10204,4532,-12096,-400,-33,38
518792,-10020,4564,-12132,-390,2,-41
519293,-10064,4596,-12244,-421,-46,10
519794,-10048,4584,-12176,-408,29,26
520295,-10128,4560,-12272,-399,30,22
520796,-10000,4560,-12188,-398,-14,31
521297,-10064,4572,-12152,-423,-19,13
521798,-10104,4528,-12184,-394,-7,-6
522299,-10140,4476,-12064,-418,-35,30
522800,-10084,4592,-12120,-407,-1,-10
523301,-10120,4584,-12024,-403,-62,61
523802,-10096,4568,-12076,-420,-37,50
524303,-10144,4596,-12260,-410,-17,29
524804,-10096,4540,-12128,-425,32,-56
525305,-10192,4604,-12020,-433,-54,8
525806,-10124,4564,-12124,-430,-36,5
526307,-10168,4532,-12168,-430,-18,42
526808,-10120,4520,-12008,-404,-20,27
527309,-10096,4568,-12068,-415,-30,-15
527810,-10112,4544,-12120,-419,-19,75
528311,-10136,4500,-12112,-426,46,-66
528812,-10160,4600,-12216,-411,-19,25
529313,-10052,4440,-12136,-391,27,6
529814,-10028,4496,-12064,-404,-48,93
530315,-10136,4596,-12168,-399,18,9
530816,-10016,4584,-12072,-424,37,-39
531317,-10156,4592,-12100,-401,11,-25
531818,-10064,4496,-12060,-420,-34,-8
532319,-10204,4584,-12228,-400,-15,19
532820,-10076,4512,-12168,-441,-3,-35
533321,-10020,4620,-12036,-404,-24,18
533822,-10048,4548,-12100,-440,42,-31
534323,-10072,4608,-12224,-430,-30,3
534824,-10056,4568,-12232,-437,0,31
535325,-10100,4568,-12168,-452,-35,48
535826,-10096,4592,-12160,-420,-4,9
536327,-10024,4592,-12200,-421,11,16
536828,-10096,4592,-12120,-410,14,-27
537329,-10136,4544,-12112,-452,11,20
537830,-10168,4600,-12252,-436,-12,16
538331,-10168,4592,-12084,-448,-2,27
538832,-10008,4576,-12112,-428,9,28
539333,-10016,4652,-12164,-427,18,36
539834,-10060,4592,-12128,-413,-4,22
540335,-10072,4596,-12240,-427,16,11
540836,-10088,4648,-12124,-422,-24,35
541337,-10192,4512,-12076,-414,-19,-24
541838,-10112,4588,-12128,-410,-21,42
542339,-10052,4576,-12232,-419,2,-25
542840,-10028,4556,-12100,-428,-53,33
543341,-10160,4596,-12104,-388,14,17
543842,-10104,4564,-12080,-410,-23,17
544343,-10168,4492,-12156,-419,-35,23
544844,-10048,4504,-12132,-409,48,-27
545345,-10048,4540,-12124,-400,30,-34
545846,-10068,4580,-12200,-437,-13,-46
546347,-10136,4520,-12188,-419,10,44
546848,-10184,4536,-12184,-434,-21,-32
547349,-10116,4576,-12072,-442,40,-20
547850,-10156,4564,-12076,-443,-20,16
548351,-10216,4548,-12168,-398,40,-33
548852,-10144,4676,-12060,-424,38,-110
549353,-10148,4528,-12244,-395,-76,41
549854,-10096,4532,-12160,-424,33,12
550355,-10080,4536,-12220,-420,10,-18
550856,-10064,4604,-11960,-413,-20,-13
551357,-10060,4576,-12156,-401,37,-9
551858,-10056,4524,-12064,-408,17,-13
552359,-10104,4580,-12148,-430,-7,4
552860,-10156,4676,-12108,-434,-12,12
553361,-10080,4508,-12368,-433,-7,20
553862,-10104,4572,-12148,-404,-8,34
554363,-10104,4596,-12112,-446,-24,41
554864,-10036,4512,-12168,-422,-4,-10
555365,-10124,4536,-12108,-426,-30,-9
555866,-10064,4540,-12136,-400,-15,39
556367,-10168,4448,-12124,-402,-12,37
556868,-10012,4568,-12072,-413,-9,17
557369,-10084,4576,-12136,-400,-37,54
557870,-10092,4492,-11884,-420,6,-17
558371,-10120,4560,-12208,-445,-9,-5
558872,-10232,4588,-12088,-418,13,-2
559373,-10164,4584,-12032,-408,-35,30
559874,-10108,4592,-12200,-418,-19,-9
560375,-10028,4600,-12112,-435,44,-19
560876,-10036,4584,-12196,-395,55,-35
561377,-10216,4572,-12108,-419,-41,44
561878,-10168,4588,-12052,-432,15,-42
562379,-10040,4628,-12076,-429,-4,26
562880,-10020,4536,-12188,-417,-22,14
563381,-10080,4528,-12160,-429,-21,22
563882,-10100,4588,-12144,-409,-20,-1
564383,-10068,4544,-12108,-436,56,-27
564884,-10152,4516,-12296,-424,-18,13
565385,-10076,4504,-12144,-450,8,43
565886,-10076,4468,-12204,-394,-30,6
566387,-10120,4564,-12252,-382,-7,-62
566888,-10104,4532,-12224,-402,-43,81
567389,-10056,4576,-12148,-402,-10,7
567890,-10108,4612,-12048,-418,-41,14
568391,-10140,4664,-12216,-425,-4,-11
568892,-10092,4588,-12300,-461,-1,8
569393,-10052,4472,-12216,-412,30,12
569894,-10120,4532,-12024,-429,-15,16
570395,-10132,4508,-12148,-432,-30,62
570896,-10068,4492,-12104,-420,-10,-18
571397,-10184,4424,-12076,-408,9,5
571898,-10056,4556,-12188,-403,-19,37
572399,-10012,4504,-12100,-419,-14,30
572900,-10024,4600,-12088,-416,4,5
573401,-10092,4612,-12112,-430,-1,-3
573902,-10176,4532,-12216,-440,-70,79
574403,-10060,4592,-12300,-381,10,22
574904,-10128,4584,-12060,-393,9,25
575405,-10016,4600,-12280,-422,-6,51
575906,-10192,4560,-12156,-427,-22,-8
576407,-10172,4472,-12164,-417,-8,11
576908,-10088,4588,-12112,-426,-1,-8
577409,-10092,4528,-12228,-408,-99,110
577910,-10096,4580,-12164,-412,37,-46
578411,-10148,4608,-12152,-402,-15,58
578912,-10044,4520,-12312,-432,-4,-17
579413,-10140,4540,-12064,-423,6,69
579914,-10092,4580,-12284,-416,33,-7
580415,-10112,4568,-12156,-443,-32,44
580916,-10144,4532,-12148,-438,7,11
581417,-10068,4584,-12104,-442,-4,2
581918,-10140,4532,-12088,-414,-8,-5
582419,-10048,4484,-12132,-421,-5,22
582920,-10088,4576,-12164,-413,-16,-9
583421,-10096,4548,-12268,-396,64,-43
583922,-10048,4476,-12140,-433,-32,10
584423,-10048,4560,-12176,-434,-63,62
584924,-10132,4576,-12156,-400,-4,-15
585425,-10168,4516,-12144,-431,2,5
585926,-10120,4576,-12164,-423,-13,17
586427,-10072,4476,-12196,-437,-12,33
586928,-10068,4528,-12212,-398,-33,7
587429,-10124,4532,-12072,-434,-31,31
587930,-10072,4492,-12100,-409,18,4
588431,-10100,4596,-12140,-415,16,-19
588932,-10068,4452,-12084,-410,34,-2
589433,-10088,4612,-12040,-416,1,-20
589934,-10128,4580,-12204,-395,24,-3
590435,-10176,4612,-11984,-401,3,-6
590936,-10140,4556,-12148,-405,15,37
591437,-10176,4480,-12168,-408,-21,18
591938,-10036,4544,-12144,-429,2,-7
592439,-10208,4560,-12172,-432,-9,26
592940,-10104,4544,-12132,-389,6,-21
593441,-10020,4680,-12052,-377,20,-20
593942,-10140,4476,-12092,-421,28,-37
594443,-10032,4588,-12144,-415,-15,33
594944,-9992,4592,-12212,-448,15,16
595445,-10128,4524,-12116,-444,0,16
595946,-10076,4612,-12156,-430,-51,14
596447,-10032,4564,-12204,-432,-5,-10
596948,-10116,4520,-12180,-439,25,-37
597449,-10044,4500,-12068,-443,-55,42
597950,-10164,4496,-12240,-411,-4,8
598451,-10132,4536,-12088,-421,-4,20
598952,-9916,4620,-12120,-406,-10,15
599453,-10084,4564,-12020,-416,-28,67
599954,-10268,4612,-12244,-415,-34,74
600455,-10100,4528,-12108,-416,-106,157
600956,-10048,4528,-12096,-420,-15,32
601457,-10056,4604,-12188,-414,-3,-4
601958,-10008,4528,-12040,-444,-7,10
602459,-10176,4556,-12116,-428,-25,28
602960,-10000,4580,-12144,-437,-50,32
603461,-10036,4524,-11964,-412,-9,74
603962,-10080,4516,-12252,-376,15,22
604463,-10060,4588,-11968,-430,-30,15
604964,-10152,4580,-12112,-415,-1,11
605465,-10004,4536,-12128,-405,-44,31
605966,-10024,4516,-12092,-415,0,6
606467,-10096,4616,-12104,-431,7,-21
606968,-10124,4560,-12224,-406,29,-29
607469,-10052,4488,-12068,-423,12,14
607970,-10052,4548,-12176,-409,1,12
608471,-10136,4488,-12144,-418,-50,45
608972,-10060,4560,-12204,-421,-15,6
609473,-10104,4604,-12180,-417,24,8
609974,-10120,4504,-12224,-434,-1,21
610475,-10088,4652,-12232,-433,-37,-13
610976,-10144,4624,-12208,-423,-25,3
611477,-10100,4580,-12064,-406,-7,-10
611978,-10036,4588,-12028,-414,-29,10
612479,-10132,4496,-12100,-417,-49,43
612980,-10124,4520,-12120,-420,36,-39
613481,-10092,4588,-12132,-428,-15,45
613982,-10140,4476,-12096,-410,-8,54
614483,-10072,4652,-11964,-420,15,-5
614984,-10124,4524,-12244,-423,1,20
615485,-10048,4628,-12248,-430,-30,-6
615986,-10056,4532,-12204,-436,11,-5
616487,-10088,4660,-12136,-399,-19,-7
616988,-10176,4664,-12188,-413,-6,1
617489,-10072,4580,-12012,-441,-20,23
617990,-10140,4580,-12120,-409,-22,18
618491,-10076,4536,-11964,-423,-29,23
618992,-10032,4492,-12160,-390,12,18
619493,-10148,4544,-12224,-432,5,26
619994,-10064,4584,-12188,-412,-74,86
620495,-10120,4600,-12276,-428,12,0
620996,-10160,4676,-12096,-406,5,3
621497,-10100,4608,-12148,-452,-25,-38
621998,-10112,4572,-12168,-395,8,3
622499,-10076,4612,-12188,-442,15,1
623000,-10016,4504,-12076,-432,12,6
623501,-10072,4576,-12140,-410,-9,19
624002,-10112,4580,-12092,-422,-28,20
624503,-10124,4588,-12248,-428,-9,33
625004,-10184,4512,-12116,-432,-82,95
625505,-10072,4588,-12080,-421,-1,32
626006,-10056,4524,-12056,-424,-46,48
626507,-10152,4508,-12128,-432,-36,8
627008,-10112,4516,-12136,-403,-17,55
627509,-10064,4644,-12180,-437,-6,-10
628010,-10108,4588,-12200,-441,-51,-10
628511,-10020,4592,-12236,-427,-10,44
629012,-10028,4568,-12144,-438,12,-2
629513,-10016,4560,-12256,-413,-64,65
630014,-10196,4632,-12176,-429,-69,96
630515,-10156,4568,-11976,-427,2,14
631016,-9972,4588,-12020,-413,-3,-42
631517,-10260,4568,-12100,-408,-6,1
632018,-10040,4524,-12176,-414,8,8
632519,-10088,4556,-12052,-425,0,14
633020,-10032,4612,-12196,-454,-7,28
633521,-10248,4608,-12244,-423,-2,30
634022,-10072,4508,-12236,-436,-21,35
634523,-10060,4576,-12064,-436,-11,5
635024,-10164,4612,-12096,-412,13,33
635525,-10132,4584,-12124,-408,5,21
636026,-10008,4616,-12208,-458,-38,34
636527,-10008,4584,-12000,-443,27,8
637028,-10172,4544,-12100,-449,-32,18
637529,-10184,4496,-12084,-423,-2,12
638030,-10000,4568,-12112,-417,2,16
638531,-10144,4556,-12228,-429,24,-19
639032,-10096,4544,-12064,-421,-32,12
639533,-10084,4528,-12048,-422,-1,7
640034,-9984,4508,-12020,-418,13,-29
640535,-10148,4592,-12056,-435,-4,3
641036,-10064,4476,-12032,-414,11,-44
641537,-10136,4584,-12200,-438,29,-17
642038,-10080,4636,-11956,-425,-11,-23
642539,-10212,4516,-12184,-423,-12,67
643040,-10172,4564,-12100,-421,-16,54
643541,-10112,4524,-12200,-433,-20,24
644042,-10176,4524,-12220,-411,-61,30
644543,-9964,4548,-12172,-469,-48,6
645044,-10048,4504,-12100,-458,-32,-11
645545,-10076,4544,-12104,-444,-28,55
646046,-10120,4604,-12128,-430,-15,37
646547,-10188,4556,-12100,-403,-46,22
647048,-10012,4532,-12124,-450,-40,22
647549,-10056,4592,-12144,-387,25,19
648050,-10080,4524,-12200,-415,-27,19
648551,-10036,4640,-12024,-423,-30,28
