timestamp,activity,x_gyro,y_gyro,z_gyro,x_accel,y_accel,z_accel
263057,sitting,-8184,3208,-14412,-450,-16,-11
263558,sitting,-8244,3260,-14136,-407,-28,-1
264059,sitting,-8200,3196,-14148,-470,17,3
264560,sitting,-8248,3148,-14132,-445,17,-2
265061,sitting,-8184,3300,-14020,-418,-24,45
265562,sitting,-8120,3252,-14100,-430,-16,28
266063,sitting,-8104,3136,-14204,-441,-5,-8
266564,sitting,-8164,3156,-14252,-420,-4,6
267065,sitting,-8136,3260,-14124,-442,18,23
267566,sitting,-8288,3164,-14176,-425,-13,-3
268067,sitting,-8284,3244,-14124,-449,-33,-12
268568,sitting,-8164,3232,-14028,-420,-23,-48
269069,sitting,-8208,3132,-14164,-398,8,55
269570,sitting,-8136,3212,-14160,-417,-10,-1
270071,sitting,-8188,3156,-14152,-457,-2,32
270572,sitting,-8156,3192,-14140,-433,-22,16
271073,sitting,-8132,3260,-14084,-441,9,-17
271574,sitting,-8248,3216,-14044,-441,31,7
272075,sitting,-8132,3180,-14144,-440,0,-3
272576,sitting,-8188,3188,-14196,-432,-39,-13
273077,sitting,-8124,3204,-14232,-439,-32,27
273578,sitting,-8108,3200,-14040,-431,14,17
274079,sitting,-8292,3208,-14244,-429,4,1
274580,sitting,-8228,3156,-14072,-444,-29,34
275081,sitting,-8256,3188,-13992,-425,-16,-12
275582,sitting,-8192,3168,-14180,-427,-19,-18
276083,sitting,-8192,3172,-14136,-425,-8,-25
276584,sitting,-8232,3232,-14292,-440,-81,135
277085,sitting,-8168,3248,-14136,-439,-12,8
277586,sitting,-8260,3172,-14160,-425,-9,0
278087,sitting,-8172,3232,-14084,-441,-11,8
278588,sitting,-8116,3148,-14280,-427,0,25
279089,sitting,-8112,3200,-14024,-438,-17,25
279590,sitting,-8168,3232,-14240,-447,-13,-5
280091,sitting,-8220,3160,-14124,-397,-8,-7
280592,sitting,-8156,3080,-14076,-439,-22,1
281093,sitting,-8080,3112,-14148,-414,-19,-1
281594,sitting,-8172,3248,-14120,-439,-4,1
282095,sitting,-8104,3248,-14216,-440,-25,16
282596,sitting,-8216,3260,-13976,-444,-31,7
283097,sitting,-8168,3128,-14216,-448,-23,16
283598,sitting,-8156,3240,-14160,-450,-13,11
284099,sitting,-8216,3156,-14036,-421,-5,3
284600,sitting,-8116,3200,-14140,-458,-5,-15
285101,sitting,-8196,3124,-14168,-458,-29,-1
285602,sitting,-8160,3152,-14212,-454,-5,7
286103,sitting,-8084,3156,-14212,-421,0,-4
286604,sitting,-8196,3220,-14084,-435,-19,-7
287105,sitting,-8160,3240,-14204,-451,-6,-23
287606,sitting,-8248,3180,-14056,-414,-15,-22
288107,sitting,-8132,3204,-14196,-423,0,23
288608,sitting,-8176,3188,-14084,-459,-21,6
289109,sitting,-8188,3232,-14184,-419,-43,4
289610,sitting,-8296,3260,-14176,-452,-17,-15
290111,sitting,-8184,3100,-14176,-423,-42,-3
290612,sitting,-8192,3172,-14176,-450,26,-18
291113,sitting,-8204,3136,-14152,-426,10,-12
291614,sitting,-8136,3220,-14212,-402,-12,20
292115,sitting,-8160,3224,-14244,-417,-26,-3
292616,sitting,-8168,3184,-14216,-418,-8,-9
293117,sitting,-8216,3172,-14156,-421,29,14
293618,sitting,-8148,3168,-13980,-446,2,-6
294119,sitting,-8132,3268,-14224,-434,-2,33
294620,sitting,-8180,3208,-14080,-429,-4,-14
295121,sitting,-8140,3196,-14212,-437,-21,11
295622,sitting,-8200,3160,-14172,-435,6,0
296123,sitting,-8108,3276,-14116,-451,-2,3
296624,sitting,-8088,3172,-14132,-416,-18,-9
297125,sitting,-8188,3184,-14080,-428,-24,12
297626,sitting,-8168,3256,-14152,-429,-9,-4
298127,sitting,-8276,3176,-14020,-457,5,-2
298628,sitting,-8228,3252,-14080,-436,-32,-25
299129,sitting,-8172,3156,-14120,-420,-24,-25
299630,sitting,-8256,3184,-14156,-437,-65,5
300131,sitting,-8112,3304,-14208,-459,-8,-10
300632,sitting,-8160,3256,-14096,-420,6,6
301133,sitting,-8116,3180,-14028,-409,-9,-7
301634,sitting,-8172,3188,-14128,-454,-17,17
302135,sitting,-8212,3248,-13984,-440,-33,0
302636,sitting,-8204,3272,-14152,-443,-16,17
303137,sitting,-8236,3216,-14112,-452,-11,8
303638,sitting,-8108,3040,-14116,-441,-30,7
304139,sitting,-8184,3204,-14152,-433,-15,-22
304640,sitting,-8156,3224,-14064,-434,-31,-7
305141,sitting,-8156,3140,-14188,-429,3,13
305642,sitting,-8220,3200,-14048,-435,-63,4
306143,sitting,-8164,3236,-14136,-454,-32,-18
306644,sitting,-8148,3272,-14052,-428,-34,-4
307145,sitting,-8092,3236,-14068,-441,-4,34
307646,sitting,-8140,3164,-14168,-434,-5,1
308147,sitting,-8124,3176,-14220,-401,-25,19
308648,sitting,-8180,3144,-14116,-407,-16,6
309149,sitting,-8180,3260,-14140,-441,-19,11
309650,sitting,-8148,3148,-14096,-429,-24,14
310151,sitting,-8200,3240,-14128,-439,9,-22
310652,sitting,-8156,3264,-14316,-421,30,-6
311153,sitting,-8168,3292,-14112,-417,-38,41
311654,sitting,-8132,3228,-14212,-437,-13,-8
312155,sitting,-8148,3164,-14120,-453,12,19
312656,sitting,-8156,3224,-14000,-456,-19,-13
313157,sitting,-8140,3208,-14104,-435,-29,31
313658,sitting,-8148,3260,-14212,-422,-21,17
314159,sitting,-8192,3220,-14176,-429,-22,-14
314660,sitting,-8140,3176,-14080,-445,9,9
315161,sitting,-8200,3292,-14144,-444,-13,-5
315662,sitting,-8224,3204,-14248,-404,-32,-5
316163,sitting,-8156,3252,-14152,-445,-42,-38
316664,sitting,-8156,3296,-14088,-441,-7,-3
317165,sitting,-8172,3268,-14056,-432,6,-4
317666,sitting,-8148,3164,-14128,-419,-18,8
318167,sitting,-8188,3200,-14124,-422,-22,8
318668,sitting,-8132,3256,-14076,-418,-38,8
319169,sitting,-8076,3332,-14068,-402,-9,17
319670,sitting,-8164,3220,-14276,-443,2,-12
320171,sitting,-8168,3288,-14100,-434,-29,-7
320672,sitting,-8216,3132,-13992,-454,-35,-10
321173,sitting,-8084,3136,-14220,-430,-9,-18
321674,sitting,-8324,3172,-14252,-441,-24,16
322175,sitting,-8120,3276,-14052,-430,-13,8
322676,sitting,-8160,3232,-14124,-448,-4,10
323177,sitting,-8120,3164,-14140,-433,-23,17
323678,sitting,-8224,3132,-14300,-434,-15,3
324179,sitting,-8176,3164,-14204,-455,12,2
324680,sitting,-8212,3108,-14172,-433,-7,-1
325181,sitting,-8172,3264,-14144,-430,-16,6
325682,sitting,-8272,3160,-14104,-425,-9,25
326183,sitting,-8176,3228,-14072,-424,0,15
326684,sitting,-8136,3108,-14204,-421,0,-2
327185,sitting,-8160,3160,-14128,-453,-3,-29
327686,sitting,-8136,3284,-14132,-439,-14,3
328187,sitting,-8084,3176,-14072,-428,-21,-16
328688,sitting,-8224,3236,-14072,-429,-14,9
329189,sitting,-8212,3080,-14112,-451,-1,21
329690,sitting,-8192,3180,-14100,-428,-29,-3
330191,sitting,-8132,3184,-14132,-431,-40,12
330692,sitting,-8096,3204,-14192,-400,-11,-7
331193,sitting,-8184,3208,-14128,-436,0,-10
331694,sitting,-8120,3256,-14240,-423,12,15
332195,sitting,-8148,3208,-14096,-444,6,24
332696,sitting,-8176,3228,-14120,-442,-36,1
333197,sitting,-8244,3204,-14088,-436,11,-10
333698,sitting,-8152,3292,-14220,-453,-3,15
334199,sitting,-8192,3216,-14072,-444,-25,6
334700,sitting,-8224,3224,-14076,-436,26,17
335201,sitting,-8284,3108,-14168,-418,-18,-17
335702,sitting,-8112,3276,-14152,-435,-14,44
336203,sitting,-8256,3296,-14112,-424,1,-13
336704,sitting,-8208,3140,-14144,-443,1,-5
337205,sitting,-8124,3100,-14200,-397,18,31
337706,sitting,-8256,3204,-14136,-413,-19,-22
338207,sitting,-8212,3124,-14112,-429,-6,3
338708,sitting,-8172,3204,-14088,-424,8,9
339209,sitting,-8216,3152,-14160,-463,-7,-60
339710,sitting,-8204,3156,-14156,-425,-26,4
340211,sitting,-8216,3156,-14028,-430,-21,-16
340712,sitting,-8212,3136,-14108,-439,-7,-2
341213,sitting,-8128,3272,-14164,-450,-16,5
341714,sitting,-8208,3252,-13996,-430,-26,23
342215,sitting,-8176,3292,-14196,-435,-25,-32
342716,sitting,-8192,3300,-14104,-454,-21,-35
343217,sitting,-8136,3196,-14148,-434,-3,34
343718,sitting,-8196,3196,-14020,-464,-10,-33
344219,sitting,-8252,3080,-14148,-421,-6,16
344720,sitting,-8180,3192,-14240,-453,-20,-6
345221,sitting,-8196,3128,-14128,-442,-15,16
345722,sitting,-8224,3188,-14244,-436,-32,-5
346223,sitting,-8128,3204,-13964,-447,11,9
346724,sitting,-8180,3120,-14164,-465,-12,25
347225,sitting,-8140,3100,-14160,-439,-35,-9
347726,sitting,-8120,3280,-14248,-431,-6,-6
348227,sitting,-8244,3204,-14112,-463,27,26
348728,sitting,-8256,3152,-14120,-446,9,-6
349229,sitting,-8076,3200,-14088,-438,-49,-10
349730,sitting,-8092,3216,-14160,-421,-14,19
350231,sitting,-8256,3248,-14148,-404,-29,13
350732,sitting,-8176,3232,-14176,-441,6,-9
351233,sitting,-8148,3236,-14176,-437,9,1
351734,sitting,-8248,3184,-14044,-441,-53,13
352235,sitting,-8140,3224,-14020,-444,-26,-8
352736,sitting,-8204,3264,-14284,-417,-4,-36
353237,sitting,-8100,3228,-14104,-439,-1,26
353738,sitting,-8208,3240,-14040,-414,-4,41
354239,sitting,-8156,3188,-14136,-423,-7,-15
354740,sitting,-8208,3192,-14128,-412,11,18
355241,sitting,-8184,3248,-14132,-432,-28,48
355742,sitting,-8176,3236,-14152,-407,-5,22
356243,sitting,-8240,3260,-14200,-415,-29,34
356744,sitting,-8112,3176,-14040,-430,-31,42
357245,sitting,-8176,3164,-14072,-437,-9,17
357746,sitting,-8172,3192,-14176,-438,-1,42
358247,sitting,-8124,3180,-14104,-449,-2,21
358748,sitting,-8216,3272,-14248,-430,-23,10
359249,sitting,-8188,3164,-14232,-441,-31,-32
359750,sitting,-8052,3176,-14024,-441,-3,14
360251,sitting,-8168,3164,-14072,-451,-17,13
360752,sitting,-8276,3280,-14160,-419,5,-39
361253,sitting,-8140,3200,-14208,-417,-31,1
361754,sitting,-8144,3184,-14184,-428,-29,12
362255,sitting,-8212,3192,-14212,-441,2,-13
362756,sitting,-8172,3300,-14108,-454,3,-25
363257,sitting,-8220,3224,-14160,-464,-25,16
363758,sitting,-8148,3160,-14120,-416,-44,-6
364259,sitting,-8208,3180,-14200,-443,-27,-8
364760,sitting,-8208,3188,-14164,-434,-12,-8
365261,sitting,-8100,3188,-14304,-442,15,2
365762,sitting,-8196,3268,-14268,-449,-23,-16
366263,sitting,-8280,3228,-14076,-440,-16,-10
366764,sitting,-8216,3168,-14084,-425,-13,3
367265,sitting,-8128,3212,-14136,-441,-12,2
367766,sitting,-8148,3300,-14140,-459,-16,-6
368267,sitting,-8216,3172,-14148,-452,-15,4
368768,sitting,-8164,3256,-14252,-441,2,-18
369269,sitting,-8248,3236,-14132,-431,10,69
369770,sitting,-8152,3148,-14128,-421,-12,5
370271,sitting,-8184,3252,-14052,-446,-9,7
370772,sitting,-8236,3140,-14132,-442,-19,12
371273,sitting,-8188,3244,-14280,-443,-2,12
371774,sitting,-8196,3196,-14212,-432,8,14
372275,sitting,-8060,3152,-14004,-429,29,-6
372776,sitting,-8200,3184,-14268,-439,-6,22
373277,sitting,-8128,3212,-14040,-430,-17,8
373778,sitting,-8208,3192,-14208,-444,-3,-68
374279,sitting,-8260,3184,-14260,-455,3,2
374780,sitting,-8160,3200,-14232,-429,-5,-16
375281,sitting,-8268,3172,-14140,-439,-17,36
375782,sitting,-8184,3208,-14128,-416,-30,-14
376283,sitting,-8220,3188,-14236,-460,-9,4
376784,sitting,-8088,3200,-14116,-475,32,-12
377285,sitting,-8140,3252,-14116,-432,-37,-25
377786,sitting,-8124,3228,-14048,-437,-17,5
378287,sitting,-8292,3164,-14060,-418,-21,23
378788,sitting,-8192,3308,-14112,-412,1,-7
379289,sitting,-8208,3156,-14196,-449,0,0
379790,sitting,-8188,3164,-14024,-432,6,-7
380291,sitting,-8172,3184,-14040,-418,-12,-29
380792,sitting,-8072,3156,-14196,-462,-28,2
381293,sitting,-8136,3132,-14108,-429,2,1
381794,sitting,-8120,3276,-14036,-437,0,-10
382295,sitting,-8140,3084,-14148,-442,-10,-1
382796,sitting,-8200,3208,-14132,-451,-14,29
383297,sitting,-8236,3256,-14180,-436,-4,5
383798,sitting,-8192,3232,-14080,-443,-6,17
384299,sitting,-8252,3232,-14048,-401,7,52
384800,sitting,-8212,3172,-14156,-432,-31,-6
385301,sitting,-8144,3172,-14228,-465,-59,-19
385802,sitting,-8104,3112,-14264,-468,-18,-47
386303,sitting,-8180,3152,-14080,-415,-2,4
386804,sitting,-8100,3224,-14132,-462,-15,-5
387305,sitting,-8248,3304,-14108,-454,-9,-15
387806,sitting,-8192,3212,-14292,-460,-57,5
388307,sitting,-8160,3232,-14112,-399,-22,6
388808,sitting,-8136,3272,-14172,-449,-5,7
389309,sitting,-8208,3180,-14236,-430,-6,16
389810,sitting,-8132,3324,-14072,-439,0,-37
390311,sitting,-8192,3228,-14216,-438,-24,-13
390812,sitting,-8124,3200,-14084,-412,3,26
391313,sitting,-8236,3148,-14024,-425,-11,-5
391814,sitting,-8160,3248,-14156,-451,8,-3
392315,sitting,-8256,3268,-14172,-414,-21,-11
392816,sitting,-8196,3180,-14120,-425,-23,19
393317,sitting,-8260,3200,-14244,-437,-15,6
393818,sitting,-8216,3244,-14196,-427,-15,7
394319,sitting,-8188,3184,-13944,-419,-15,9
394820,sitting,-8196,3196,-14092,-397,-10,37
395321,sitting,-8124,3216,-14200,-436,-9,4
395822,sitting,-8220,3148,-14100,-443,-10,14
396323,sitting,-8164,3260,-14244,-423,9,-8
396824,sitting,-8124,3308,-14112,-436,-45,12
397325,sitting,-8108,3164,-14188,-431,-14,14
397826,sitting,-8136,3208,-14184,-442,-4,-25
398327,sitting,-8212,3172,-14228,-452,8,-16
398828,sitting,-8072,3240,-14168,-460,-3,14
399329,sitting,-8108,3136,-14180,-431,-21,5
399830,sitting,-8236,3196,-14128,-434,-29,5
400331,sitting,-8216,3164,-14212,-415,-10,24
400832,sitting,-8160,3292,-14216,-432,-12,-13
401333,sitting,-8196,3116,-14132,-440,-25,-21
401834,sitting,-8248,3312,-14104,-435,-1,-2
402335,sitting,-8124,3184,-14132,-440,7,4
402836,sitting,-8096,3184,-14196,-425,-18,6
403337,sitting,-8200,3304,-14168,-436,-9,15
403838,sitting,-8180,3216,-14140,-421,-19,-1
404339,sitting,-8200,3188,-13964,-417,-3,42
404840,sitting,-8168,3300,-14152,-445,7,-18
405341,sitting,-8184,3148,-14096,-436,-19,-33
405842,sitting,-8116,3256,-14360,-424,9,-9
406343,sitting,-8260,3164,-14216,-460,23,-17
406844,sitting,-8060,3244,-14248,-448,-17,0
407345,sitting,-8240,3204,-14192,-437,-11,-28
407846,sitting,-8164,3172,-14080,-432,-26,-6
408347,sitting,-8164,3252,-14224,-413,-25,8
408848,sitting,-8236,3152,-14096,-454,-30,9
409349,sitting,-8184,3164,-14196,-434,-17,16
409850,sitting,-8212,3136,-14028,-456,-14,7
410351,sitting,-8224,3224,-14060,-445,12,19
410852,sitting,-8204,3240,-14012,-417,-31,-2
411353,sitting,-8224,3168,-14156,-427,-25,6
411854,sitting,-8208,3108,-14172,-439,-35,-3
412355,sitting,-8000,3232,-14040,-410,-16,17
412856,sitting,-8216,3200,-14112,-443,-7,19
413357,sitting,-8284,3244,-14212,-399,-10,4
413858,sitting,-8268,3288,-14096,-429,-20,14
414359,sitting,-8184,3204,-14136,-421,-13,-4
414860,sitting,-8104,3164,-14228,-465,-19,-38
415361,sitting,-8096,3196,-14196,-439,-2,35
415862,sitting,-8280,3240,-14184,-442,10,-9
416363,sitting,-8172,3252,-14288,-452,-21,-32
416864,sitting,-8084,3168,-14100,-397,-9,8
417365,sitting,-8104,3228,-14080,-427,-2,-6
417866,sitting,-8196,3160,-14096,-459,-13,33
418367,sitting,-8192,3204,-14148,-403,-4,6
418868,sitting,-8168,3256,-14148,-436,20,20
419369,sitting,-8280,3260,-14136,-440,-30,6
419870,sitting,-8284,3152,-14160,-436,-20,-11
420371,sitting,-8144,3124,-14140,-417,-23,10
420872,sitting,-8272,3216,-14104,-442,-11,16
421373,sitting,-8204,3248,-14212,-444,-33,2
421874,sitting,-8216,3212,-14124,-424,-25,10
422375,sitting,-8248,3248,-14252,-448,-11,-16
422876,sitting,-8084,3152,-14240,-434,-11,21
423377,sitting,-8208,3216,-14188,-446,-9,21
423878,sitting,-8240,3184,-14060,-426,-19,14
424379,sitting,-8212,3152,-14164,-451,-21,-5
424880,sitting,-8200,3236,-14144,-435,0,23
425381,sitting,-8084,3204,-14128,-463,9,0
425882,sitting,-8156,3184,-14088,-442,-12,-3
426383,sitting,-8248,3220,-14240,-435,-41,10
426884,sitting,-8232,3216,-14088,-442,-5,1
427385,sitting,-8124,3204,-14124,-437,-14,5
427886,sitting,-8156,3112,-14200,-457,-30,16
428387,sitting,-8020,3272,-14084,-452,-10,2
428888,sitting,-8192,3292,-14140,-426,-20,10
429389,sitting,-8256,3172,-14124,-456,-31,13
429890,sitting,-8208,3144,-14208,-440,-5,10
430391,sitting,-8284,3248,-14136,-451,2,17
430892,sitting,-8200,3240,-14128,-415,8,-7
431393,sitting,-8148,3232,-14156,-421,-36,1
431894,sitting,-8200,3240,-14040,-434,-22,0
432395,sitting,-8128,3256,-14108,-442,-13,-9
432896,sitting,-8204,3236,-14136,-446,14,-15
433397,sitting,-8244,3232,-14240,-438,-9,2
433898,sitting,-8112,3172,-14064,-413,-25,-9
434399,sitting,-8184,3084,-14268,-443,-5,7
434900,sitting,-8128,3212,-14080,-459,-8,18
435401,sitting,-8152,3204,-14248,-446,-1,5
435902,sitting,-8208,3196,-14216,-421,-3,25
436403,sitting,-8188,3196,-14248,-444,15,7
436904,sitting,-8164,3280,-14212,-413,-16,-10
437405,sitting,-8232,3248,-14152,-451,-16,32
437906,sitting,-8140,3192,-14132,-439,-6,-9
438407,sitting,-8168,3308,-14180,-435,4,-8
438908,sitting,-8224,3200,-14160,-439,-33,11
439409,sitting,-8212,3268,-14072,-366,35,224
439910,sitting,-8240,3240,-14184,-431,26,13
440411,sitting,-8128,3308,-14052,-425,-4,-1
440912,sitting,-8092,3212,-14128,-447,2,8
441413,sitting,-8228,3204,-14192,-457,-27,16
441914,sitting,-8116,3168,-14112,-421,-37,-12
442415,sitting,-8216,3212,-14112,-428,9,17
442916,sitting,-8176,3292,-14180,-421,-33,-9
443417,sitting,-8204,3212,-14156,-429,-31,-10
443918,sitting,-8272,3176,-14088,-430,-17,-14
444419,sitting,-8180,3264,-14072,-440,-14,-12
444920,sitting,-8200,3216,-14120,-429,15,28
445421,sitting,-8232,3192,-14084,-431,-2,-5
445922,sitting,-8140,3232,-14184,-445,-8,-1
446423,sitting,-8148,3160,-14164,-443,-33,-6
446924,sitting,-8272,3120,-14168,-433,-19,5
447425,sitting,-8240,3220,-14160,-445,-5,1
447926,sitting,-8084,3240,-14164,-420,17,-6
448427,sitting,-8228,3196,-14148,-431,3,6
448928,sitting,-8104,3224,-14064,-415,-37,19
449429,sitting,-8180,3212,-14164,-452,1,8
449930,sitting,-8188,3188,-14168,-441,-12,-4
450431,sitting,-8200,3176,-14144,-452,-6,-1
450932,sitting,-8164,3200,-14112,-435,-14,7
451433,sitting,-8148,3204,-14168,-431,-34,-13
451934,sitting,-8196,3232,-14124,-419,-30,4
452435,sitting,-8136,3256,-14064,-435,-18,15
452936,sitting,-8236,3268,-14244,-436,-8,-8
453437,sitting,-8128,3268,-14228,-435,-18,7
453938,sitting,-8236,3176,-14256,-445,-27,-5
454439,sitting,-8144,3136,-14160,-415,-26,-26
454940,sitting,-8144,3180,-14180,-442,11,-2
455441,sitting,-8224,3200,-14108,-435,6,1
455942,sitting,-8184,3224,-14000,-432,-5,-6
456443,sitting,-8192,3248,-14140,-447,-43,-6
456944,sitting,-8220,3136,-14064,-437,-1,37
457445,sitting,-8188,3212,-14248,-431,10,-5
457946,sitting,-8200,3268,-14136,-450,-36,6
458447,sitting,-8120,3136,-14204,-451,-26,20
458948,sitting,-8288,3140,-14180,-418,-18,-5
459449,sitting,-8232,3172,-14220,-433,-9,20
459950,sitting,-8140,3176,-14160,-434,7,4
460451,sitting,-8200,3172,-14176,-444,-25,11
460952,sitting,-8100,3140,-14240,-454,-11,14
461453,sitting,-8188,3168,-14252,-417,-18,2
461954,sitting,-8260,3220,-14092,-436,-11,20
462455,sitting,-8248,3168,-14292,-439,1,18
462956,sitting,-8140,3304,-14088,-448,17,4
463457,sitting,-8236,3260,-14068,-451,-18,21
463958,sitting,-8240,3256,-14096,-411,-31,-1
464459,sitting,-8212,3140,-14156,-414,-21,-11
464960,sitting,-8200,3160,-14184,-455,14,5
465461,sitting,-8180,3188,-14124,-462,22,-13
465962,sitting,-8184,3172,-14080,-430,-11,-5
466463,sitting,-8140,3172,-14136,-435,-12,10
466964,sitting,-8172,3216,-14024,-432,-15,12
467465,sitting,-8108,3304,-14112,-441,0,4
467966,sitting,-8164,3248,-14108,-459,1,-4
468467,sitting,-8160,3272,-14180,-441,-26,6
468968,sitting,-8216,3184,-14124,-443,-48,0
469469,sitting,-8184,3188,-14192,-431,-6,8
469970,sitting,-8180,3268,-14224,-413,-9,-2
470471,sitting,-8236,3168,-14292,-430,-6,23
470972,sitting,-8196,3128,-14032,-411,-18,-12
471473,sitting,-8088,3224,-14076,-431,-48,1
471974,sitting,-8196,3148,-14056,-417,-18,-14
472475,sitting,-8192,3128,-14128,-432,5,2
472976,sitting,-8148,3164,-14144,-432,7,-7
473477,sitting,-8252,3240,-14040,-438,-15,5
473978,sitting,-8216,3120,-14224,-445,-29,-5
474479,sitting,-8164,3240,-14284,-424,15,-15
474980,sitting,-8100,3228,-14064,-421,6,7
475481,sitting,-8180,3188,-14084,-438,1,-26
475982,sitting,-8184,3164,-14108,-456,-18,13
476483,sitting,-8220,3180,-14212,-429,-5,17
476984,sitting,-8200,3188,-14084,-445,-8,12
477485,sitting,-8320,3268,-14152,-435,-9,-4
477986,sitting,-8152,3236,-14124,-420,0,-17
478487,sitting,-8256,3168,-14132,-442,-25,-8
478988,sitting,-8128,3224,-14272,-426,-42,6
479489,sitting,-8188,3200,-14248,-458,9,-12
479990,sitting,-8260,3292,-14252,-443,-24,-4
480491,sitting,-8048,3264,-14132,-451,-25,22
480992,sitting,-8156,3236,-14192,-443,-54,4
481493,sitting,-8232,3176,-14140,-415,2,4
481994,sitting,-8188,3256,-14276,-439,-3,-7
482495,sitting,-8124,3224,-14132,-432,-16,-17
482996,sitting,-8092,3260,-14164,-455,-32,-11
483497,sitting,-8164,3092,-14108,-432,-14,14
483998,sitting,-8172,3244,-14144,-441,-23,20
484499,sitting,-8208,3276,-14052,-431,-2,12
485000,sitting,-8128,3200,-14116,-430,-15,16
485501,sitting,-8096,3152,-14272,-452,-32,11
486002,sitting,-8160,3128,-14168,-418,-31,7
486503,sitting,-8104,3236,-14184,-450,-8,-6
487004,sitting,-8164,3316,-14288,-443,-5,23
487505,sitting,-8228,3140,-14180,-433,-5,-9
488006,sitting,-8272,3188,-14052,-432,-29,-20
488507,sitting,-8228,3304,-14296,-425,-16,-10
489008,sitting,-8152,3176,-14116,-419,-18,2
489509,sitting,-8200,3256,-14144,-441,2,18
490010,sitting,-8148,3288,-14192,-398,-20,16
490511,sitting,-8164,3224,-14280,-431,-22,2
491012,sitting,-8152,3256,-14132,-438,-14,0
491513,sitting,-8204,3108,-14188,-437,-26,-24
492014,sitting,-8176,3240,-14152,-422,7,-13
492515,sitting,-8148,3332,-14152,-447,-4,-1
493016,sitting,-8116,3172,-14144,-447,-2,-1
493517,sitting,-8240,3240,-14088,-434,-8,-4
494018,sitting,-8136,3132,-14148,-427,-24,-4
494519,sitting,-8100,3240,-14208,-433,6,20
495020,sitting,-8216,3244,-14196,-436,-2,2
495521,sitting,-8140,3288,-14228,-448,-22,-18
496022,sitting,-8212,3276,-14172,-438,-38,15
496523,sitting,-8132,3224,-14216,-437,-29,1
497024,sitting,-8092,3160,-14200,-441,-30,-15
497525,sitting,-8176,3332,-14200,-440,-23,-1
498026,sitting,-8260,3240,-14160,-432,-40,11
498527,sitting,-8212,3152,-14124,-427,-3,-8
499028,sitting,-8220,3220,-14120,-422,-40,5
499529,sitting,-8124,3156,-14312,-439,22,4
500030,sitting,-8272,3300,-14028,-428,-23,-21
500531,sitting,-8100,3224,-14156,-434,-27,-6
501032,sitting,-8116,3156,-14108,-455,2,6
501533,sitting,-8172,3256,-13976,-424,8,11
502034,sitting,-8284,3208,-14176,-433,-12,-26
502535,sitting,-8304,3180,-14152,-445,-2,-4
503036,sitting,-8256,3284,-14208,-440,-30,1
503537,sitting,-8148,3224,-14140,-408,-13,3
504038,sitting,-8196,3172,-14108,-433,-8,17
504539,sitting,-8160,3268,-14252,-452,-17,-15
505040,sitting,-8136,3188,-14060,-425,1,18
505541,sitting,-8244,3156,-14232,-445,-2,14
506042,sitting,-8176,3196,-14092,-431,-25,0
506543,sitting,-8196,3212,-14052,-434,-15,7
507044,sitting,-8140,3184,-14244,-444,4,-18
507545,sitting,-8164,3272,-14056,-440,-12,-11
508046,sitting,-8236,3192,-14072,-453,5,10
508547,sitting,-8264,3184,-14016,-450,-2,-29
509048,sitting,-8160,3204,-14008,-417,3,12
509549,sitting,-8176,3232,-14048,-437,6,4
